category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,postcode,rate,rate_num,uuid
Breakfast and Brunch,taipei,7765.822784810127,79,5000.0,6500.0,11250.0,3641.215754542214,$,104,4.7,318,a8d225d3-43ae-48e5-8b5d-844a517ed967
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.8,211,8d117686-76af-4d6a-ac81-f1fdb1feecf2
Breakfast and Brunch,taipei,9291.666666666666,84,5000.0,7500.0,13125.0,5124.17724716051,$,105,4.7,238,963b914a-4a6c-49b6-aaeb-e69b82c582c8
Breakfast and Brunch,taipei,10630.434782608696,69,6500.0,9500.0,12000.0,5323.350376525476,$$,110,4.6,500,80142a9f-f459-495b-a495-27e8dfa0a5da
Breakfast and Brunch,taipei,11167.1875,64,5500.0,12250.0,15400.0,5782.437166960291,$,100,4.7,500,89c1bf05-8614-4701-86e7-6d75922774ee
Breakfast and Brunch,taipei,4471.428571428572,84,3500.0,4400.0,6000.0,1522.4957133860548,$,105,4.6,465,96b978da-60bb-423a-8ab2-2f88fc4970e7
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.8,261,7a15c0a2-76b4-4698-9cca-b317f9e73cc3
Breakfast and Brunch,taipei,8340.833333333334,120,4875.0,7000.0,13000.0,4246.047099623627,$,104,4.7,500,ca268f6b-0ffb-4b08-b149-d62f99d89162
Breakfast and Brunch,taipei,9393.442622950819,61,4500.0,9500.0,14000.0,5040.097216485602,$,110,4.7,149,54b5617a-509c-41af-b70e-251ffb5e7a43
Breakfast and Brunch,taipei,5271.428571428572,35,4000.0,5000.0,6750.0,1902.4152210990605,$,105,4.6,424,5c13c064-5255-4f3c-82ee-79a36a5b9b1d
Breakfast and Brunch,taipei,5858.585858585859,99,4000.0,5000.0,6500.0,2818.6252864214794,$,114,4.7,500,812db94c-4a3a-48b1-a500-097f748cbf94
Breakfast and Brunch,taipei,7572.058823529412,68,6500.0,7500.0,9000.0,1726.7655575258152,$,110,4.8,309,32320c14-f674-4a91-a80f-bcacb195e7c5
Breakfast and Brunch,taipei,8145.679012345679,81,5500.0,6000.0,12000.0,4373.942182740255,$,105,4.7,307,c0f4e1a3-bd29-4b33-a69e-e66187d771cf
Breakfast and Brunch,taipei,14843.75,32,9375.0,15750.0,21125.0,6423.148444298949,$,104,4.7,384,a8b09737-5ccf-49cd-9aa4-3b1fe21067fc
Breakfast and Brunch,taipei,9037.037037037036,27,6000.0,8500.0,12750.0,3884.742057135855,$,106,4.7,286,e795e4a3-e941-49db-8363-f2a9235e041d
Breakfast and Brunch,taipei,11414.285714285714,42,8125.0,11500.0,13000.0,5437.417604348744,$,104,4.6,117,ed056459-1e2a-4d31-bd94-8ebe948f0756
Breakfast and Brunch,taipei,8271.42857142857,7,7500.0,8200.0,8850.0,1001.0198880774201,$,105,4.6,59,e480a449-7b25-4ec2-b522-d6b126fca1d4
Breakfast and Brunch,taipei,10412.790697674418,86,8000.0,10500.0,14250.0,4087.837789516829,$,104,4.8,220,13c98926-48dc-4e9c-8384-916b91e3047b
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,104,4.6,64,893214b3-2ee7-4fef-a1d3-921cd9dc3cb1
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.6,57,8ee1ec22-6151-4438-9b43-2a7ef27617e0
Breakfast and Brunch,taipei,8379.338842975207,121,5000.0,7000.0,13000.0,4249.451444527907,$,100,4.7,403,a5ed2f86-c2f6-490e-a6bf-b6cc08381704
Breakfast and Brunch,taipei,5653.846153846154,13,4000.0,6500.0,7000.0,2060.476190150596,$,100,4.4,500,1d8b6e86-d1f9-411a-b023-4a00e7bb6c11
Breakfast and Brunch,taipei,8463.636363636364,55,5500.0,7000.0,9000.0,4751.8939242967745,$,105,4.7,190,60d6be4f-44fc-4370-af1e-fb5deb0077da
Breakfast and Brunch,taipei,18965.51724137931,29,7500.0,15000.0,25000.0,12615.624572455816,$,110,4.8,107,b8e1244d-87e8-465a-8016-9aa5f193624f
Breakfast and Brunch,taipei,5764.367816091954,87,4000.0,6000.0,7500.0,2450.473893248596,$,110,4.7,145,3a6b1e58-5903-463f-b5c0-dc1ab040c637
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.7,39,ed9cc8b2-ea4d-49e6-acdb-e07b8a1b4a7b
Breakfast and Brunch,taipei,19961.904761904763,42,10000.0,21900.0,27800.0,8405.552370760435,$$,106,4.7,100,83fcd6a7-8806-433a-bfd0-ba6a04de89e1
Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,106,4.8,266,54914f23-ab48-43be-b7e7-3fd46b4c89e2
Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,110,4.7,113,431c8597-8472-4dd3-9402-de3b9773d8a7
Breakfast and Brunch,taipei,6743.243243243243,37,3500.0,5500.0,7500.0,4681.218398834803,$,110,4.6,90,7e66a146-049a-4c1a-a4c5-f045de9d5115
Breakfast and Brunch,taipei,16225.0,50,9625.0,15750.0,20350.0,6487.451348565167,$$,106,4.7,109,fa19575d-5cb2-4e52-9f1f-3bce5af5684c
Breakfast and Brunch,taipei,11111.111111111111,54,6000.0,7000.0,16000.0,7295.144673169213,$,105,4.7,79,89ddea01-cddc-4bed-a638-6502155f7273
Breakfast and Brunch,taipei,20824.817518248175,137,13000.0,18000.0,28000.0,10612.551314582965,$,106,4.7,26,e400aef1-bb72-4e20-8c9e-0fcde3a83821
Breakfast and Brunch,taipei,20891.304347826088,138,13000.0,18000.0,28750.0,10602.628046247899,$,100,4.8,32,df5ef8c9-e4f2-4c21-a617-6aa014f2d121
Breakfast and Brunch,taipei,24250.0,28,16000.0,22000.0,32000.0,8906.759070664097,$$,106,4.7,72,67ddbe70-8b2b-4aee-8c19-5177729e2aab
Breakfast and Brunch,taipei,6662.2807017543855,114,5000.0,6000.0,8000.0,1989.5512299624559,$,104,4.7,44,dc452586-350a-4b58-b186-f2eb12d93cae
Breakfast and Brunch,taipei,9273.809523809523,42,7000.0,8250.0,9875.0,3622.355161507465,$,105,0,0,111c7d04-7557-4a96-9a52-31c79fc8e347
Breakfast and Brunch,taipei,5113.636363636364,22,4500.0,5500.0,6500.0,1864.3291395287117,$,105,0,0,3ebc8c8f-071a-49bb-9950-f19db2d4b786
Breakfast and Brunch,taipei,17608.88888888889,45,15000.0,16000.0,21000.0,4366.9883964032915,$,105,4.5,13,c9b1dff8-0b0e-4b64-808b-585aa2e12cc2
Breakfast and Brunch,taipei,24820.0,5,13500.0,13500.0,41800.0,14280.532202967786,$,110,0,0,5ff9d071-82d0-49aa-a704-d873985cfd24
Breakfast and Brunch,taipei,5928.571428571428,35,4250.0,6000.0,7000.0,1859.8880808987908,$,106,0,0,814fc1fa-6ee2-4ecc-8ca8-37864fb3c8d3
Breakfast and Brunch,taipei,15977.777777777777,45,12000.0,14000.0,20000.0,5322.860087037123,$,106,0,0,b23b9d6e-a545-47fe-9923-05aaaf6eacd3
Breakfast and Brunch,taipei,6988.461538461538,52,4875.0,6250.0,8500.0,3156.7177358619388,$,106,0,0,cefb7154-4b50-46b3-8321-adef8c774459
Breakfast and Brunch,taipei,7654.545454545455,55,4250.0,6500.0,11500.0,4452.652659087539,$,105,0,0,1028d6b0-dadd-4ff2-bf03-9bd48635d7c2
Breakfast and Brunch,taipei,21615.384615384617,39,20000.0,20000.0,22500.0,3913.260720608279,$,110,0,0,04eae38b-1982-4803-8cbc-aa7a8f0c722f
Breakfast and Brunch,taipei,4833.333333333333,12,3375.0,5500.0,6000.0,1296.362432175337,$,105,0,0,d11bd5c1-cff3-4fc5-b6fc-6233f2961a91
Breakfast and Brunch,taipei,16912.82051282051,39,13000.0,15000.0,23000.0,7137.807588672629,$,110,0,0,e491bdf4-09b8-448c-868e-340dff14a49a
Breakfast and Brunch,taipei,8432.692307692309,52,7500.0,8000.0,9000.0,2272.3861699379895,$,106,4.8,500,983c20be-f550-4171-bb22-41246fd6a25a
健康美食,taipei,16666.666666666668,6,15000.0,15000.0,18750.0,2357.0226039551585,$,105,4.5,500,06878112-5c8c-496d-a6c9-7abe5f18694f
Breakfast and Brunch,taipei,27354.430379746835,79,18000.0,28000.0,35000.0,10927.885564160199,$$,110,4.7,267,66fa6466-09f5-401b-b296-26c5e5b4a18d
台灣美食,taipei,5479.166666666667,72,5000.0,5000.0,6000.0,1673.8128048128785,$,110,4.8,500,7a83be1b-d4d7-4106-ba60-836da3f6dd6b
台灣美食,taipei,7528.225806451613,124,4500.0,7250.0,9000.0,3634.1250108069667,$,104,4.8,443,fa581297-07b4-40a7-ac9c-1e81c875a413
台灣美食,taipei,4819.277108433735,83,3500.0,5000.0,5500.0,1930.3821852271226,$,105,4.8,500,6e60cbb0-9f56-49f3-958d-4dd24f208981
Breakfast and Brunch,taipei,4833.333333333333,60,4000.0,4500.0,6500.0,1537.4943540998418,$,106,4.8,350,42c124a5-0be3-4a2b-a280-26609dc139cf
美式美食,taipei,7688.75,80,4875.0,6250.0,10000.0,3670.5583277615956,$,105,4.7,336,78c533de-16a7-45f0-971c-3322025cf810
Breakfast and Brunch,taipei,17372.727272727272,110,12500.0,16000.0,21000.0,6952.251552762785,$,106,4.7,500,ca109dae-d2b2-40cd-a62d-13ca022e734a
台灣美食,taipei,8060.810810810811,74,5625.0,8000.0,11000.0,3453.310889471521,$,105,4.8,473,59cf9335-184e-4aa4-9053-5602216b915f
泰國美食,taipei,7514.102564102564,78,6000.0,7000.0,8000.0,4721.329787659361,$,110,4.8,371,4c8a77af-6d63-412d-9392-4a606a5341fb
美式美食,taipei,9488.636363636364,44,4500.0,6000.0,11000.0,7736.813294805406,$,106,4.7,235,2a66614d-9a57-47ea-a93a-813baa6405d7
美式美食,taipei,8750.0,20,6000.0,8000.0,12750.0,3713.1522995966648,$,105,4.6,295,9562cc4e-36c6-41ad-9a24-6bf504ab1564
Breakfast and Brunch,taipei,26493.15068493151,73,18000.0,28000.0,33000.0,11146.746300462888,$$,106,4.8,119,afab1e45-20a8-4c1d-ad11-8570507a6d57
Breakfast and Brunch,taipei,16007.692307692309,26,9250.0,17000.0,22000.0,9243.788895041615,$$,106,4.8,152,0d2ecc37-d1d2-4312-8966-a3d04ac4ed42
台灣美食,taipei,7833.333333333333,18,7125.0,8000.0,8500.0,1374.3685418725536,$,110,4.7,119,91da9a8e-bef4-4d43-b3fb-4a7553bc5e9d
Breakfast and Brunch,taipei,12789.473684210527,19,12000.0,13000.0,13500.0,1471.8033109589014,$,105,0,0,1862e49d-0dea-489f-b8dc-5aac9a7318fd
咖啡館,taipei,17506.172839506173,81,15000.0,18000.0,20000.0,3322.6623892358602,$$,105,4.8,15,94df87da-4009-42b5-8c3d-e89fa3711d9f
Breakfast and Brunch,taipei,28774.590163934427,122,16000.0,28000.0,38000.0,13255.852783912309,$$,106,4.7,23,63b950f0-38a0-430d-9c13-6065480d0e31
Breakfast and Brunch,taipei,21039.21568627451,51,14500.0,16000.0,25000.0,11618.040036375014,$$,110,0,0,0829e1e3-b4ac-454a-9dc0-df6440a98d25
Burgers,taipei,11075.0,52,4875.0,9000.0,13925.0,9714.182237247844,$,105,4.7,500,cd30fb46-f12b-4f54-8633-d659634bb1b1
Burgers,taipei,11516.279069767443,43,4650.0,9900.0,14250.0,10473.886247779397,$,110,4.7,500,4b21953a-1e56-43e0-8acf-f90529dee892
Burgers,taipei,11075.0,52,4875.0,9000.0,13925.0,9714.182237247844,$,104,4.7,500,b4fa58a9-693e-4e49-8b58-970b6f115000
Burgers,taipei,11075.0,52,4875.0,9000.0,13925.0,9714.182237247844,$,105,4.7,500,3f6290f2-b68b-4e4b-948e-dbece8c36494
Burgers,taipei,13041.379310344828,29,4000.0,5500.0,21800.0,13682.672587326855,$,106,4.7,500,8c71dbc0-7f15-416f-9486-1e7a94c8f08e
美式美食,taipei,6251.315789473684,76,3500.0,5000.0,9125.0,4007.8703302985664,$,114,4.7,500,91b915d8-3003-4167-b466-61203d6b44b0
美式美食,taipei,12608.695652173914,23,5000.0,14000.0,16000.0,7305.382949428947,$,110,4.6,276,b10acd96-d403-494a-8708-f977f1fba06b
美式美食,taipei,14342.857142857143,35,9000.0,12000.0,17500.0,7045.537015496739,$,106,4.7,271,73d9f698-8efd-4206-a58f-e147d66b2190
美式美食,taipei,14806.451612903225,31,8000.0,12000.0,21000.0,7737.296997550492,$,100,4.8,157,e32cf28c-e66f-4b7f-99dc-4483827a1856
美式美食,taipei,6511.111111111111,18,3900.0,3900.0,9900.0,3075.691230148091,$,105,4.7,139,0db23da9-dbfe-49ca-a7b9-052c5485d049
美式美食,taipei,15800.0,30,6250.0,16500.0,22000.0,9016.281569102272,$,106,4.7,126,6468c34d-a504-4b15-a47c-fc9841c6ddda
美式美食,taipei,9782.758620689656,58,4000.0,5000.0,6975.0,14855.95361823849,$,106,4.5,11,d4343101-e9f1-47fe-8972-70c198c4695f
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,106,4.8,500,5e5cca42-c74c-4f3d-ae32-1b776b941a0f
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,110,4.8,500,e4e3f257-561d-45c5-b1e5-f956d55e096b
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,7cd70b3c-4775-4d6c-b1f5-265de3549c41
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.0138208115,$,110,4.8,500,6896e13c-1d6d-4ce0-9ef1-a876177d6572
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,106,4.8,500,a9cf1352-f118-4d5c-9f9d-17487a933dfd
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,7d8e6edf-e09d-4e29-91bc-0554ff27518d
Breakfast and Brunch,taipei,27354.430379746835,79,18000.0,28000.0,35000.0,10927.885564160199,$$,110,4.7,267,66fa6466-09f5-401b-b296-26c5e5b4a18d
美式美食,taipei,24530.61224489796,49,20000.0,26000.0,30000.0,11360.694935657526,$,116,4.6,173,1210c11b-27c1-4292-a740-ce61d7f6d64c
Breakfast and Brunch,taipei,23982.352941176472,17,21500.0,23400.0,26000.0,4275.544037500841,$,105,0,0,340f463a-619e-4082-a5d8-f39caad7ed00
美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,da4738cd-6951-4b61-a172-a02ddac19c59
美式美食,taipei,7025.714285714285,70,4000.0,6000.0,8000.0,3336.1091843337376,$,110,4.6,500,2c810098-9110-408d-8df4-02ae8761bdd5
Breakfast and Brunch,taipei,4595.419847328244,131,4000.0,5000.0,5500.0,1082.678513068177,$,110,4.7,500,1c3848f8-1dc3-415a-b310-195ac9ebec09
台灣美食,taipei,4878.787878787879,33,4000.0,5000.0,5500.0,1775.3800405372153,$,104,4.7,500,7391a254-8873-45c9-8794-b5510abf7a55
Breakfast and Brunch,taipei,10412.790697674418,86,8000.0,10500.0,14250.0,4087.837789516829,$,110,4.7,500,cbb434e6-2526-4010-86fc-c911a26501c9
美式美食,taipei,20090.909090909092,22,14250.0,20000.0,28500.0,9820.706746041016,$,106,4.7,180,37dfb03d-3c66-4e3b-bc8c-53a1aa2e18e9
Breakfast and Brunch,taipei,9393.442622950819,61,4500.0,9500.0,14000.0,5040.097216485602,$,110,4.7,149,54b5617a-509c-41af-b70e-251ffb5e7a43
港式美食,taipei,15909.09090909091,11,13300.0,18000.0,18000.0,3876.6092366336998,$,110,4.7,200,b0cb4526-eede-4dbc-ab4f-2d9b6ca55490
Breakfast and Brunch,taipei,10412.790697674418,86,8000.0,10500.0,14250.0,4087.837789516829,$,104,4.8,220,13c98926-48dc-4e9c-8384-916b91e3047b
美式美食,taipei,16366.666666666666,9,16000.0,16900.0,17900.0,2242.5184255405547,$,104,4.8,60,706f5487-8a08-4375-b0ed-87a50980b36f
美式美食,taipei,15440.0,80,6875.0,16000.0,22625.0,9306.645475143017,$,104,4.6,67,4d664962-b358-4049-b6a6-6400e874ccdf
Breakfast and Brunch,taipei,11111.111111111111,54,6000.0,7000.0,16000.0,7295.144673169213,$,105,4.7,79,89ddea01-cddc-4bed-a638-6502155f7273
美式美食,taipei,7250.0,10,6250.0,7500.0,8250.0,1209.3386622447824,$,105,4.3,29,68a66f7b-0a16-4db9-b58b-2a8275173fae
美式美食,taipei,33631.666666666664,60,16500.0,29500.0,51500.0,21923.60593566264,$$,110,0,0,7dcc6e28-1a9c-478d-98f7-92c2707e841e
Breakfast and Brunch,taipei,4166.666666666667,66,3000.0,4000.0,5000.0,1631.4460339270074,$,105,4.8,500,34c7b2c5-f1aa-4a59-ab7e-32fd100f09fa
台灣美食,taipei,5479.166666666667,72,5000.0,5000.0,6000.0,1673.8128048128785,$,110,4.8,500,7a83be1b-d4d7-4106-ba60-836da3f6dd6b
Breakfast and Brunch,taipei,4833.333333333333,60,4000.0,4500.0,6500.0,1537.4943540998418,$,106,4.8,350,42c124a5-0be3-4a2b-a280-26609dc139cf
Breakfast and Brunch,taipei,6250.0,58,4000.0,5000.0,7500.0,3177.574980802293,$,100,4.7,500,704c8ae1-f2b8-4206-8b38-baf4038528d2
美式美食,taipei,9681.818181818182,22,6000.0,7000.0,15375.0,5401.063562235292,$,104,4.7,408,62897bd8-961d-4e05-9d02-98150afbc34e
Breakfast and Brunch,taipei,4360.683760683761,117,3000.0,4000.0,5000.0,1838.150188006385,$,105,4.7,452,23f1e443-d5c4-471d-8f5d-c56fc803a8c0
Breakfast and Brunch,taipei,10908.333333333334,12,6375.0,6750.0,12375.0,9294.304558288492,$,106,4.6,500,22f35b11-cad3-42bb-8273-c8baaabaead6
Breakfast and Brunch,taipei,4471.428571428572,84,3500.0,4400.0,6000.0,1522.4957133860548,$,105,4.6,465,96b978da-60bb-423a-8ab2-2f88fc4970e7
Coffee and Tea,taipei,5944.444444444444,99,4500.0,5500.0,7000.0,1606.3146994223289,$,105,4.8,359,153bac15-aada-4718-b53f-3682b811131a
Breakfast and Brunch,taipei,14843.75,32,9375.0,15750.0,21125.0,6423.148444298949,$,104,4.7,384,a8b09737-5ccf-49cd-9aa4-3b1fe21067fc
Breakfast and Brunch,taipei,8463.636363636364,55,5500.0,7000.0,9000.0,4751.8939242967745,$,105,4.7,190,60d6be4f-44fc-4370-af1e-fb5deb0077da
Breakfast and Brunch,taipei,5764.367816091954,87,4000.0,6000.0,7500.0,2450.473893248596,$,110,4.7,145,3a6b1e58-5903-463f-b5c0-dc1ab040c637
Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,106,4.8,266,54914f23-ab48-43be-b7e7-3fd46b4c89e2
Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,110,4.7,113,431c8597-8472-4dd3-9402-de3b9773d8a7
Breakfast and Brunch,taipei,5113.636363636364,22,4500.0,5500.0,6500.0,1864.3291395287117,$,105,0,0,3ebc8c8f-071a-49bb-9950-f19db2d4b786
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.7,161,ce4c1321-6e99-4750-a1f7-b4528435eabb
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.7,118,9bb2ab5e-9cae-4daf-a3c0-aeaffe9bd0f7
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.7,96,f8be1527-601a-470e-adba-e5aa2f281081
Breakfast and Brunch,taipei,8943.75,80,5375.0,7000.0,11500.0,4539.406452114637,$,105,4.7,232,30614228-5288-41d6-98c4-2f66502df378
Breakfast and Brunch,taipei,7064.245810055866,179,4500.0,6000.0,8500.0,3164.0536664825845,$,105,4.8,106,4bf0ea92-b168-4255-bbfd-7a5986ede333
台灣美食,taipei,7528.225806451613,124,4500.0,7250.0,9000.0,3634.1250108069667,$,104,4.8,443,fa581297-07b4-40a7-ac9c-1e81c875a413
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.8,163,4eaa09be-5c22-45e1-a0de-102bfe32b9f6
Breakfast and Brunch,taipei,6705.357142857143,112,4500.0,5500.0,8000.0,3115.0223367037456,$,106,4.7,256,0956ea21-57d6-4540-a73d-48d42b4de4ea
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.8,132,74ae6646-40d8-4e7f-941d-bee70350abaa
台灣美食,taipei,8060.810810810811,74,5625.0,8000.0,11000.0,3453.310889471521,$,105,4.8,473,59cf9335-184e-4aa4-9053-5602216b915f
Breakfast and Brunch,taipei,7592.156862745098,102,4500.0,6500.0,8500.0,3815.209147365211,$,110,4.7,500,cf6b8171-9215-459d-bffb-2e131968ab19
Breakfast and Brunch,taipei,6705.357142857143,112,4500.0,5500.0,8000.0,3115.0223367037456,$,110,4.7,179,e3798329-469e-4289-82f2-3e6011aa80f6
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.8,211,8d117686-76af-4d6a-ac81-f1fdb1feecf2
Breakfast and Brunch,taipei,9291.666666666666,84,5000.0,7500.0,13125.0,5124.17724716051,$,105,4.7,238,963b914a-4a6c-49b6-aaeb-e69b82c582c8
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,110,4.8,261,7a15c0a2-76b4-4698-9cca-b317f9e73cc3
Breakfast and Brunch,taipei,8340.833333333334,120,4875.0,7000.0,13000.0,4246.047099623627,$,104,4.7,500,ca268f6b-0ffb-4b08-b149-d62f99d89162
Breakfast and Brunch,taipei,5858.585858585859,99,4000.0,5000.0,6500.0,2818.6252864214794,$,114,4.7,500,812db94c-4a3a-48b1-a500-097f748cbf94
美式美食,taipei,18768.18181818182,44,10750.0,15000.0,25250.0,14157.02159108965,$$$,100,4.8,299,e0a4f1d1-8fb5-4f98-8347-887a8f57f69d
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,104,4.6,64,893214b3-2ee7-4fef-a1d3-921cd9dc3cb1
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.6,57,8ee1ec22-6151-4438-9b43-2a7ef27617e0
Breakfast and Brunch,taipei,8379.338842975207,121,5000.0,7000.0,13000.0,4249.451444527907,$,100,4.7,403,a5ed2f86-c2f6-490e-a6bf-b6cc08381704
Breakfast and Brunch,taipei,6636.363636363636,110,4500.0,5500.0,7875.0,3026.3307297700317,$,105,4.7,39,ed9cc8b2-ea4d-49e6-acdb-e07b8a1b4a7b
咖啡館,taipei,26660.377358490565,53,14000.0,26000.0,35000.0,15364.678184285445,$$$,106,4.7,31,8f66d631-1786-42e8-978a-7f877348c1f3
美式美食,taipei,24721.153846153848,104,16000.0,28000.0,32000.0,9777.77771940933,$$,106,4.8,465,c180bca2-ed6b-43ea-9503-48836142b64d
Breakfast and Brunch,taipei,7473.214285714285,112,4500.0,7500.0,9000.0,3726.01812890635,$,104,4.8,500,4c70663d-5037-4f04-b6a4-71ad2dba4d6c
Breakfast and Brunch,taipei,5295.454545454545,66,3500.0,4500.0,6000.0,3013.8283224206375,$,104,4.7,500,a7eec240-b6d9-41c1-9d05-3da08a0e0096
美式美食,taipei,8750.0,20,6000.0,8000.0,12750.0,3713.1522995966648,$,105,4.6,295,9562cc4e-36c6-41ad-9a24-6bf504ab1564
Breakfast and Brunch,taipei,26493.15068493151,73,18000.0,28000.0,33000.0,11146.746300462888,$$,106,4.8,119,afab1e45-20a8-4c1d-ad11-8570507a6d57
Vegetarian Friendly,taipei,32357.352941176472,68,16750.0,28000.0,30225.0,35651.80597758924,$$,106,4.8,254,772a2c5e-5f69-4b99-a61d-ca92dcf8055e
美式美食,taipei,18551.162790697676,43,10500.0,14000.0,25000.0,14251.077023240607,$$$,106,4.8,272,0894734c-8133-481c-8256-220b307048a9
美式美食,taipei,17400.0,20,7250.0,15500.0,26000.0,10234.256201600583,$,106,4.8,71,08572583-4856-4d85-9869-a8144f9418b2
Breakfast and Brunch,taipei,16007.692307692309,26,9250.0,17000.0,22000.0,9243.788895041615,$$,106,4.8,152,0d2ecc37-d1d2-4312-8966-a3d04ac4ed42
Breakfast and Brunch,taipei,28774.590163934427,122,16000.0,28000.0,38000.0,13255.852783912309,$$,106,4.7,23,63b950f0-38a0-430d-9c13-6065480d0e31
珍珠奶茶,taipei,4816.129032258064,62,4000.0,4750.0,5500.0,1289.9354257890254,$,106,4.8,357,5285d5f6-49ac-429d-8a96-cfc8ea52e8d5
Coffee and Tea,taipei,7121.739130434783,23,6000.0,7000.0,9000.0,2660.493011150725,$,110,4.9,500,34fd4891-2f46-4900-a9f5-c98205dfce08
Coffee and Tea,taipei,5186.111111111111,72,4000.0,5000.0,6125.0,1809.2590223283516,$,106,4.7,500,b3d32148-acdb-435e-98dd-f8bee9d7ddfd
Coffee and Tea,taipei,18705.882352941175,17,12000.0,16000.0,25000.0,9123.432699453275,$,106,4.6,232,c7b432d0-af69-4ad1-9af5-f923c005c97b
Coffee and Tea,taipei,5431.818181818182,88,4500.0,5500.0,6500.0,1352.9887332852015,$,110,4.8,500,72227a55-4374-450d-b91e-d0f43f71a9fc
Coffee and Tea,taipei,7150.0,22,6000.0,7000.0,9000.0,2716.908336527184,$,105,4.9,500,e11dc869-2cd2-47b8-afc1-8ccc196360e0
Coffee and Tea,taipei,5679.0,100,4000.0,5250.0,7000.0,2386.055112523598,$,106,4.7,389,2f71a129-74e8-4b2f-a93c-fcc19ff52430
Coffee and Tea,taipei,7150.0,22,6000.0,7000.0,9000.0,2716.908336527184,$,106,4.9,500,16ac7024-fdc5-4af2-acdf-854ddec4de20
Coffee and Tea,taipei,5734.0,100,4000.0,5250.0,7000.0,2554.0250586084703,$,110,4.8,137,29f1df34-be11-4512-ba34-243dce2bdd5c
Coffee and Tea,taipei,5734.0,100,4000.0,5250.0,7000.0,2554.0250586084703,$,105,4.8,220,8fa6aa23-a73b-45b9-b50d-f2125b30f7b5
Coffee and Tea,taipei,5944.444444444444,99,4500.0,5500.0,7000.0,1606.3146994223289,$,105,4.8,359,153bac15-aada-4718-b53f-3682b811131a
Coffee and Tea,taipei,8934.04255319149,94,5500.0,8000.0,10900.0,4568.871390772919,$,110,4.8,345,f40b4b34-3f46-4ebb-a289-848940e6d9c4
Coffee and Tea,taipei,17233.766233766233,77,12000.0,15000.0,22000.0,6791.698721952333,$,106,4.6,27,a334a590-a80f-40dc-89ed-f9cfe0c50d14
Coffee and Tea,taipei,15752.631578947368,19,10400.0,14500.0,20400.0,6152.053009580377,$,110,4.8,13,35423c6b-bc37-4903-aac1-11827af44ee4
Coffee and Tea,taipei,7875.0,20,6000.0,7750.0,10000.0,2301.494079940246,$,106,0,0,390b8b62-81fd-47e5-8641-f6efe3d683f4
珍珠奶茶,taipei,5054.0,100,4500.0,5500.0,5500.0,1219.378530235792,$,106,4.8,500,23fb7454-8c5f-4921-b001-4faed0a10f6b
Juice and Smoothies,taipei,5207.042253521126,71,4500.0,5500.0,6000.0,1593.236049959546,$,110,4.9,500,6b8dfba7-bd28-4938-85fa-a46241ba4f2d
